date;price
2024-02-12 21:00:00;49941.361161847526
2024-02-19 21:00:00;51777.728511209716
2024-02-26 21:00:00;54519.3620670787
2024-03-04 21:00:00;68341.05778181224
2024-03-11 21:00:00;72125.12162670451
2024-03-18 21:00:00;67556.13115580649
2024-03-25 21:00:00;69931.326350589
2024-04-01 21:00:00;69705.02432247385
2024-04-08 21:00:00;71632.50266223135
2024-04-15 21:00:00;63419.29848794903
2024-04-22 21:00:00;66839.89451188289
2024-04-29 21:00:00;63839.41986591798
2024-05-06 21:00:00;63162.76339886452
2024-05-13 21:00:00;62900.774007267304
2024-05-20 21:00:00;71443.06344072857
2024-05-27 21:00:00;69392.19676704348
2024-06-03 21:00:00;68804.5672232513
2024-06-10 21:00:00;69508.07972608221
2024-06-17 21:00:00;66490.97700800239
2024-06-24 21:00:00;60266.28306634738
2024-07-01 21:00:00;62844.41155408985
2024-07-08 21:00:00;56704.596935641515
2024-07-15 21:00:00;64784.418842829175
2024-07-22 21:00:00;67584.80435452731
2024-07-29 21:00:00;66819.05265758414
2024-08-05 21:00:00;53991.3475883934
2024-08-12 21:00:00;59356.20778439832
2024-08-19 21:00:00;59493.451967522735
2024-08-26 21:00:00;62879.70840215829
2024-09-02 21:00:00;59106.1912871102
2024-09-09 21:00:00;57020.09841457318
2024-09-16 21:00:00;58192.509343855716
2024-09-23 21:00:00;63326.84125114562
2024-09-30 21:00:00;63335.60358371904
2024-10-07 21:00:00;62221.64514873764
2024-10-14 21:00:00;66050.36872702917
2024-10-21 21:00:00;67360.70272554606
2024-10-28 21:00:00;69910.04536594635
2024-11-04 21:00:00;67811.17433259141
2024-11-11 21:00:00;88705.56448656591
2024-11-18 21:00:00;90536.81152645548
2024-11-25 21:00:00;93087.27999159305
2024-12-02 21:00:00;95854.59743429389
2024-12-09 21:00:00;97441.23446645589
2024-12-16 21:00:00;106030.69058245214
2024-12-23 21:00:00;94684.34755333756
2024-12-30 21:00:00;92643.25122168798
2025-01-06 21:00:00;102248.85254818317
2025-01-13 21:00:00;94519.00714149787
2025-01-20 21:00:00;102052.5752511938
2025-01-27 21:00:00;102095.41758297598
2025-02-03 21:00:00;101398.71704028598
2025-02-10 21:00:00;97438.13120832655
2025-02-17 21:00:00;95773.81624283813
2025-02-24 21:00:00;91437.11400510589
2025-03-03 21:00:00;86064.06665899591
2025-03-10 21:00:00;78523.87154381181
2025-03-17 21:00:00;84075.7156723962
2025-03-24 21:00:00;87512.81944072593
2025-03-31 21:00:00;82551.91872925474
2025-04-07 21:00:00;79218.47385977911
2025-04-14 21:00:00;84539.69278498102
2025-04-21 21:00:00;87521.87117346626
2025-04-28 21:00:00;94981.8613835771
2025-05-05 21:00:00;94748.3862881353
2025-05-12 21:00:00;102812.4924643175
2025-05-19 21:00:00;105605.4091445749
2025-05-26 21:00:00;109440.40947802029
2025-06-02 21:00:00;105888.47353471695
2025-06-09 21:00:00;110295.68765348828
2025-06-16 21:00:00;106794.12090510911
2025-06-23 21:00:00;105571.51776481187
2025-06-30 21:00:00;107144.38264374454
2025-07-07 21:00:00;108298.22897458007
2025-07-14 21:00:00;119853.8484758277
2025-07-21 21:00:00;117426.49815339924
2025-07-28 21:00:00;117938.58435927652
2025-08-04 21:00:00;115072.18455774228
2025-08-11 21:00:00;118717.66244795622
2025-08-18 21:00:00;116241.8565498179
2025-08-25 21:00:00;110124.10542833657
2025-09-01 21:00:00;109243.06732745918
2025-09-08 21:00:00;112077.57727371356
2025-09-15 21:00:00;115423.7546416593
2025-09-22 21:00:00;112757.4755546424
2025-09-29 21:00:00;114396.52024059923
2025-10-06 21:00:00;124752.13972365468
2025-10-13 21:00:00;115264.87901525266
2025-10-20 21:00:00;110587.62993625201
2025-10-27 21:00:00;114129.08913002364
2025-11-03 21:00:00;106541.4220011707
2025-11-10 21:00:00;105996.85749132905
2025-11-17 21:00:00;92094.53304985347
2025-11-24 21:00:00;88269.95786784783
2025-12-01 21:00:00;86322.53807309545
2025-12-08 21:00:00;90639.7033439281
2025-12-15 21:00:00;86424.40704477266
2025-12-22 21:00:00;88490.02830520387
2025-12-29 21:00:00;87134.35223641338
2026-01-05 21:00:00;93876.94843131496
2026-01-12 21:00:00;91185.33876618276
2026-01-19 21:00:00;92553.59917680483
2026-01-26 21:00:00;88257.47375154609
2026-02-02 21:00:00;78693.5093559109
2026-02-09 21:00:00;70137.38829473655
2026-02-16 21:00:00;68843.09000342741
2026-02-23 21:00:00;64616.01740778363
2026-03-02 21:00:00;68785.0748091642
2026-03-04 15:33:00;73336.61246853067
